id,icao,iata,name,city,state,country,elevation,lat,lon,tz,createdAt,updatedAt
6552,CL11,,Ferdun Ranch Airport,Lodi,California,US,64,38.13460159,-121.2200012,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6553,CL13,,Brian Ranch Airport,Palmdale,California,US,3230,34.51530075,-117.762001,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6554,CL18,,Danby Airstrip,Danby,California,US,1400,34.55500031,-115.3560028,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6555,CL23,,Jones/Ag-Viation Airport,Biggs,California,US,109,39.45959854,-121.6959991,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6556,CL24,,Kindsvater Ranch Airport,Clovis,California,US,529,36.84989929,-119.5100021,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6557,CL25,,7R Ranch Airport,Cuyama,California,US,3176,34.9355011,-119.4520035,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6558,CL29,,Camino Airstrip,Goffs,California,US,2079,34.83499908,-114.9570007,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6559,CL33,,Pauma Valley Air Park,Pauma Valley,California,US,756,33.31060028,-116.9980011,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6560,CL35,,Warner Springs Gliderport Airport,Warner Springs,California,US,2885,33.28450012,-116.6750031,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6561,CL36,,Allan Ranch Flight Park Ultralightport,Windsor,California,US,160,38.56940079,-122.8040009,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6562,CL46,,Quail Lake Sky Park Airport,Gorman/Lancaster,California,US,3370,34.76779938,-118.7320023,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6563,CL56,,Ranchaero Airport,Chico,California,US,173,39.71960068,-121.8710022,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6564,CL74,,Skyotee Ranch Airport,Rosamond,California,US,2600,34.83190155,-118.401001,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6565,CL77,,Bonny Doon Village Airport,Santa Cruz,California,US,2020,37.07049942,-122.1269989,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6566,CL84,,Ahlem Farms Airport,Hilmar,California,US,73,37.38830185,-120.927002,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6567,CL88,,Wesinger Ranch Airport,Alturas,California,US,4300,41.44710159,-120.5839996,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6568,CL90,,Butte Creek Hog Ranch Airport,Chico,California,US,200,39.68880081,-121.7839966,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6569,CLA2,,L'Assomption Airport,L'Assomption,Quebec,CA,52,45.82310104,-73.46060181,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6570,CLA4,,Holland Landing Airpark,Holland Landing,Ontario,CA,855,44.08940125,-79.49500275,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6571,CLA5,,Lethbridge / Anderson Field,Lethbridge,Alberta,CA,3020,49.65694444,-112.7727778,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6572,CLA6,,Lancaster Airpark,Bainsville,Ontario,CA,145,45.20040131,-74.36100006,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6573,CLB2,,Plattsville (Lubitz Flying Field),,Ontario,CA,980,43.3058333,-80.5486111,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6574,CLC2,,London / Chapeskie Field,London,Ontario,CA,930,43.06829834,-81.12560272,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6575,CLE4,,Lower East Pubnico (La Field) Airport,Lower East Pubnico,Nova Scotia,CA,107,43.62220001,-65.76190186,America/Halifax,2020-08-18 12:04:00,2020-08-18 12:04:00
6576,CLG3,,Liege / CNRL Airport,Liege,Alberta,CA,1728,57.00189972,-113.1940002,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6577,CLG7,,Fort McMurray / Legend Airfield,,Alberta,CA,2061,57.19694444,-112.895556,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6578,CLJ3,,Lethbridge / J3 Airfield,,Alberta,CA,2910,49.74162147,-112.7383304,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6579,CLK3,,Lucknow Airpark,Lucknow,Ontario,CA,960,43.96780014,-81.49330139,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6580,CLM2,,Leamington Airport,Leamington,Ontario,CA,576,42.02500153,-82.52500153,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6581,CLN4,,Beaverlodge / Clanachan Field,,Alberta,CA,2694,55.23449274,-119.8415923,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6582,CLS3,,Fort McMurray / South Liege Airfield,,Alberta,CA,1707,56.83235283,-113.0988407,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6583,CLV2,,Stayner (Clearview Field),,Ontario,CA,870,44.40463767,-80.14797807,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6584,CLW2,,Lewvan (Farr Strip) Airport,Lewvan,Saskatchewan,CA,1904,49.98500061,-104.1149979,America/Regina,2020-08-18 12:04:00,2020-08-18 12:04:00
6585,CLW3,,Laurel / Whittington,,Ontario,CA,1550,43.97916794,-80.17722321,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6586,CMA2,,Mattawa Airport,Mattawa,Ontario,CA,600,46.29970169,-78.74780273,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6587,CMB2,,Meadowbank Airport,Meadowbank Gold Mine,Nunavut,CA,475,65.02466155,-96.06865883,America/Rankin_Inlet,2020-08-18 12:04:00,2020-08-18 12:04:00
6588,CMF2,,Edmonton / Calmar (Maplelane Farm),,Alberta,CA,2520,53.18465461,-113.7382364,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6589,CMF3,,Lethbridge (Mercer Field),,Alberta,CA,3085,49.55481129,-112.5615406,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6590,CML2,,Quamichan Lake (Raven Field) Airport,Quamichan Lake,British Columbia,CA,130,48.81190109,-123.651001,America/Vancouver,2020-08-18 12:04:00,2020-08-18 12:04:00
6591,CMN4,,Minto,,Yukon,CA,2969,62.60472222,-137.2219444,America/Whitehorse,2020-08-18 12:04:00,2020-08-18 12:04:00
6592,CMN5,,Manic-5,,Quebec,CA,1332,50.65773191,-68.8310194,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6593,CMN6,,Edmonton/Morinville (Mike's Field),,Alberta,CA,2302,53.83694444,-113.5633333,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6594,CMW3,,Matawatchan,,Ontario,CA,990,45.16433833,-77.09552765,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6595,CN12,,Williams Gliderport,Williams,California,US,68,39.16350174,-122.1320038,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6596,CN13,,Borges - Clarksburg Airport,Clarksburg,California,US,12,38.44319916,-121.5090027,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6597,CN15,,Vineyard Oaks Farm Airport,Lemore,California,US,210,36.36920166,-119.7860031,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6598,CN19,,Las Serpientes Airport,Knightsen,California,US,10,37.93310165,-121.612999,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6599,CN23,,Harvard Airport,Yermo,California,US,1825,34.96170044,-116.6750031,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6600,CN24,,Flying R Airport,Galt,California,US,70,38.28300095,-121.2549973,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6601,CN29,,J-B Airport,Farmington,California,US,103,37.93519974,-121.0149994,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6602,CN37,,Kelso Valley Airport,Mojave,California,US,4047,35.38130188,-118.2310028,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6603,CN38,,Flying B Ranch Airport,Franklin,California,US,19,38.34130096,-121.4369965,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6604,CN42,,Double Creek Ranch Airport,Manton,California,US,2030,40.4457016,-121.8820038,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6605,CN44,,Flying Bull Airport,Modesto,California,US,40,37.62049866,-121.163002,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6606,CN98,,Walter'S Camp Airport,Palo Verde,California,US,309,33.245556,-114.710278,America/Los_Angeles,2020-08-18 12:04:00,2020-08-18 12:04:00
6607,CNA2,,Highgate Airport,Highgate,Ontario,CA,710,42.5544014,-81.80310059,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6608,CNA3,,Springwater Barrie Airpark,Springwater,Ontario,CA,963,44.40639877,-79.73169708,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6609,CNA4,,Emsdale Airport,Emsdale,Ontario,CA,1150,45.54999924,-79.34999847,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6610,CNA9,,Tomvale Airport,Plevna,Ontario,CA,890,44.91609955,-76.93579865,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6611,CNC3,,Brampton Airport,Brampton,Ontario,CA,935,43.76029968,-79.875,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6612,CNC4,,Guelph Airport,Guelph,Ontario,CA,1100,43.56389999,-80.19609833,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6613,CND4,,Stanhope Municipal Airport,Haliburton,Ontario,CA,1066,45.11083333,-78.64,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6614,CNE3,XBE,Bearskin Lake Airport,Bearskin Lake,Ontario,CA,800,53.96559906,-91.02719879,America/Winnipeg,2020-08-18 12:04:00,2020-08-18 12:04:00
6615,CNE4,,Iroquois Falls Airport,Iroquois Falls,Ontario,CA,1008,48.74169922,-80.79329681,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6616,CNE9,,Essex Airport,Essex,Ontario,CA,620,42.09579849,-82.87940216,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6617,CNF3,,Pendleton Airport,Pendleton,Ontario,CA,260,45.48609924,-75.09609985,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6618,CNF4,,Lindsay Airport,Lindsay,Ontario,CA,882,44.36470032,-78.7838974,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6619,CNF8,,Dwight Airport,,Ontario,CA,1100,45.3144455,-78.97250366,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6620,CNF9,,Niagara South Airport,Niagara Falls,Ontario,CA,576,42.99940109,-79.06359863,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6621,CNH2,,Natuashish Airport,Natuashish,Newfoundland and Labrador,CA,30,55.91389847,-61.18439865,America/Goose_Bay,2020-08-18 12:04:00,2020-08-18 12:04:00
6622,CNJ3,,Fort Erie Airport,Fort Erie,Ontario,CA,625,42.91721216,-78.95745277,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6623,CNJ4,,Orillia Airport,Orillia,Ontario,CA,725,44.67765578,-79.3102169,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6624,CNK4,,Parry Sound Area Municipal Airport,Parry Sound,Ontario,CA,832,45.25749969,-79.82969666,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6625,CNL2,,Fort McMurray / North Liege Airfield,,Alberta,CA,2236,57.13609959,-113.2900715,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6626,CNL3,,Brockville - Thousand Islands Regional Tackaberry Airport,Brockville,Ontario,CA,402,44.63940048,-75.75029755,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6627,CNL4,,Port Elgin Airport,Port Elgin,Ontario,CA,650,44.41529846,-81.41439819,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6628,CNL7,,Nobel / Lumsden Air Park,,Ontario,CA,720,45.4083333,-80.0780555,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6629,CNL8,,Wyevale (Boker Field) Airport,Wyevale,Ontario,CA,705,44.65530014,-79.87889862,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6630,CNL9,,Nueltin Lake Airport,Nueltin Lake,Manitoba,CA,971,59.70809937,-100.1269989,America/Winnipeg,2020-08-18 12:04:00,2020-08-18 12:04:00
6631,CNM2,,Melbourne Airport,Melbourne,Ontario,CA,735,42.82419968,-81.54859924,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6632,CNM5,KIF,Kingfisher Lake Airport,Kingfisher Lake,Ontario,CA,866,53.01250076,-89.8553009,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6633,CNN3,,Shelburne / Fisher Field,Shelburne,Ontario,CA,1675,44.02789294,-80.20594597,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6634,CNN8,,Gananoque Airport,Gananoque,Ontario,CA,395,44.40190125,-76.24420166,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6635,CNP3,,Arnprior Airport,Arnprior,Ontario,CA,358,45.41360092,-76.36579895,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6636,CNP6,,Nampa / Hockey,,Alberta,CA,2050,55.91490057,-117.1361554,America/Edmonton,2020-08-18 12:04:00,2020-08-18 12:04:00
6637,CNP7,,Iroquois Airport,Iroquois,Ontario,CA,246,44.84217834,-75.311409,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6638,CNP8,,Greenbank Airport,Greenbank,Ontario,CA,975,44.13369681,-79.01302814,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6639,CNQ3,,Welland / Niagara Central Airport,Welland,Ontario,CA,585,42.97919846,-79.3246994,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6640,CNR4,,Tobermory Airport,Tobermory,Ontario,CA,700,45.22146808,-81.62755966,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6641,CNR6,,Carleton Place Airport,Carleton Place,Ontario,CA,450,45.10390091,-76.12329865,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6642,CNR9,,Arnstein Airport,Arnstein,Ontario,CA,745,45.92559814,-79.92780304,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6643,CNS4,,Alexandria Aerodrome,Alexandria,Ontario,CA,260,45.33069992,-74.62572479,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6644,CNS6,,Straffordville Airport,Straffordville,Ontario,CA,732,42.73830032,-80.8167038,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6645,CNS7,,Kincardine Airport,Kincardine,Ontario,CA,772,44.20140076,-81.60669708,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6646,CNS8,,Morrisburg Airport,Morrisburg,Ontario,CA,254,44.9469986,-75.07740021,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6647,CNT3,YOG,Ogoki Post Airport,Ogoki Post,Ontario,CA,594,51.65859985,-85.90170288,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6648,CNT6,,Elmira Airport,Elmira,Ontario,CA,1250,43.58470154,-80.60310364,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6649,CNT7,,Picton Airport,Picton,Ontario,CA,465,43.98920059,-77.1391983,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
6650,CNU4,,Belleville Airport,Belleville,Ontario,CA,320,44.19219971,-77.30940247,America/Toronto,2020-08-18 12:04:00,2020-08-18 12:04:00
