id,manufacture_code,description,category_class,engine_count,engine_type,wtc,tdesig,complex,highPerf,tailWheel,taa,simulator,createdAt,updatedAt
915,CESSNA,C56X Citation Excel,AMEL,2,Jet,M,C56X,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
916,CESSNA,C56X Citation XLS,AMEL,2,Jet,M,C56X,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
917,CESSNA,560XL Citation Excel,AMEL,2,Jet,M,C56X,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
918,CESSNA,560XL Citation XLS,AMEL,2,Jet,M,C56X,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
919,CESSNA,C650 Citation 3,AMEL,2,Jet,M,C650,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
920,CESSNA,C650 Citation 6,AMEL,2,Jet,M,C650,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
921,CESSNA,C650 Citation 7,AMEL,2,Jet,M,C650,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
922,CESSNA,650 Citation 3,AMEL,2,Jet,M,C650,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
923,CESSNA,650 Citation 6,AMEL,2,Jet,M,C650,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
924,CESSNA,650 Citation 7,AMEL,2,Jet,M,C650,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
925,CESSNA,C680 Citation Sovereign,AMEL,2,Jet,M,C680,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
926,CESSNA,680 Citation Sovereign,AMEL,2,Jet,M,C680,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
927,CESSNA,680A Citation Latitude ,AMEL,2,Jet,M,C68A,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
928,CESSNA,Citation Latitude ,AMEL,2,Jet,M,C68A,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
929,CESSNA,700 Citation Longitude ,AMEL,2,Jet,M,C700,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
930,CESSNA,Citation Longitude ,AMEL,2,Jet,M,C700,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
931,CESSNA,C72R Cutlass RG,ASEL,1,Piston,L,C72R,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
932,CESSNA,172RG Cutlass RG,ASEL,1,Piston,L,C72R,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
933,CESSNA,C750 Citation 10,AMEL,2,Jet,M,C750,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
934,CESSNA,750 Citation 10,AMEL,2,Jet,M,C750,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
935,CESSNA,C77R Cardinal RG,ASEL,1,Piston,L,C77R,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
936,CESSNA,177RG Cardinal RG,ASEL,1,Piston,L,C77R,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
937,CESSNA,C82R Skylane RG,ASEL,1,Piston,L,C82R,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
938,CESSNA,R182 Skylane RG,ASEL,1,Piston,L,C82R,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
939,CESSNA,T182 Turbo Skylane ,ASEL,1,Piston,L,C82S,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
940,CESSNA,Turbo Skylane ,ASEL,1,Piston,L,C82S,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
941,CESSNA,TR182 Turbo Skylane RG ,ASEL,1,Piston,L,C82T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
942,CESSNA,Turbo Skylane RG ,ASEL,1,Piston,L,C82T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
943,CESSNA,AW ,ASEL,1,Piston,L,CAW,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
944,CESSNA,DC-6 ,ASEL,1,Piston,L,CDC6,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
945,CESSNA,CMAS Airmaster,ASEL,1,Piston,L,CMAS,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
946,CESSNA,C-145 Airmaster,ASEL,1,Piston,L,CMAS,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
947,CESSNA,C-165 Airmaster,ASEL,1,Piston,L,CMAS,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
948,CESSNA,C-34 ,ASEL,1,Piston,L,CMAS,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
949,CESSNA,C-37 ,ASEL,1,Piston,L,CMAS,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
950,CESSNA,C-38 Airmaster,ASEL,1,Piston,L,CMAS,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
951,CESSNA,NGP ,ASEL,1,Piston,L,CNGP,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
952,CESSNA,350,ASEL,1,Piston,L,COL3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
953,CESSNA,350 Corvalis ,ASEL,1,Piston,L,COL3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
954,CESSNA,Corvalis ,ASEL,1,Piston,L,COL3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
955,CESSNA,LC-42 ,ASEL,1,Piston,L,COL3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
956,CESSNA,LC-42 Corvalis ,ASEL,1,Piston,L,COL3,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
957,CESSNA,400,ASEL,1,Piston,L,COL4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
958,CESSNA,400 Corvalis TT ,ASEL,1,Piston,L,COL4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
959,CESSNA,Corvalis TT ,ASEL,1,Piston,L,COL4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
960,CESSNA,LC-41 ,ASEL,1,Piston,L,COL4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
961,CESSNA,LC-41 Corvalis TT ,ASEL,1,Piston,L,COL4,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
962,CESSNA,E350 ,ASEL,1,Turboprop/Turboshaft,L,E350,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
963,CESSNA,E530 Scorpion,AMEL,2,Jet,M,E530,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
964,CESSNA,E530 Scorpion ,AMEL,2,Jet,M,E530,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
965,CESSNA,F406 Caravan 2,AMEL,2,Turboprop/Turboshaft,L,F406,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
966,CESSNA,F406 Vigilant,AMEL,2,Turboprop/Turboshaft,L,F406,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
967,CESSNA,F406 Caravan 2,AMEL,2,Turboprop/Turboshaft,L,F406,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
968,CESSNA,F406 Vigilant,AMEL,2,Turboprop/Turboshaft,L,F406,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
969,CESSNA,O1 Bird Dog,ASEL,1,Piston,L,O1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
970,CESSNA,305 Bird Dog,ASEL,1,Piston,L,O1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
971,CESSNA,321 Bird Dog,ASEL,1,Piston,L,O1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
972,CESSNA,L-19 Bird Dog,ASEL,1,Piston,L,O1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
973,CESSNA,O-1 Bird Dog,ASEL,1,Piston,L,O1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
974,CESSNA,OE Bird Dog,ASEL,1,Piston,L,O1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
975,CESSNA,TL-19 Bird Dog,ASEL,1,Piston,L,O1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
976,CESSNA,TO-1 Bird Dog,ASEL,1,Piston,L,O1,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
977,CESSNA,P210 Pressurized Centurion,ASEL,1,Piston,L,P210,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
978,CESSNA,P210 Pressurized Centurion,ASEL,1,Piston,L,P210,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
979,CESSNA,P337 Pressurized Skymaster,AMEL,2,Piston,L,P337,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
980,CESSNA,P337 Pressurized Skymaster,AMEL,2,Piston,L,P337,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
981,CESSNA,T337G Pressurized Skymaster,AMEL,2,Piston,L,P337,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
982,CESSNA,Stationair TC ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
983,CESSNA,T206 Stationair TC ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
984,CESSNA,T206 Turbo Stationair ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
985,CESSNA,TP206 Turbo Super Skylane ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
986,CESSNA,TU206 Turbo Skywagon 206 ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
987,CESSNA,TU206 Turbo Staionair ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
988,CESSNA,TU206 Turbo Staionair 6 ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
989,CESSNA,TU206 Turbo Super Skywagon ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
990,CESSNA,Turbo Staionair 6 ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
991,CESSNA,Turbo Stationair ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
992,CESSNA,Turbo Skywagon 206 ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
993,CESSNA,Turbo Super Skywagon ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
994,CESSNA,Turbo Super Skylane ,ASEL,1,Piston,L,T206,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
995,CESSNA,T210 Turbo Centurion ,ASEL,1,Piston,L,T210,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
996,CESSNA,Turbo Centurion ,ASEL,1,Piston,L,T210,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
997,CESSNA,318A ,AMEL,2,Jet,L,T37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
998,CESSNA,318B ,AMEL,2,Jet,L,T37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
999,CESSNA,318C ,AMEL,2,Jet,L,T37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1000,CESSNA,T-37 ,AMEL,2,Jet,L,T37,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1001,CESSNA,T50 Bobcat,AMEL,2,Piston,L,T50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1002,CESSNA,T50 Crane,AMEL,2,Piston,L,T50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1003,CESSNA,AT-17 Bobcat,AMEL,2,Piston,L,T50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1004,CESSNA,AT-8 Bobcat,AMEL,2,Piston,L,T50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1005,CESSNA,T-50 Bobcat,AMEL,2,Piston,L,T50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1006,CESSNA,UC-78 Bobcat,AMEL,2,Piston,L,T50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1007,CIRRUS,SR-22 Turbo ,ASEL,1,Piston,L,S22T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1008,CIRRUS,SR-22T ,ASEL,1,Piston,L,S22T,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1009,CIRRUS,SF-50 Vision ,ASEL,1,Jet,L,SF50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1010,CIRRUS,SJ-X Vision ,ASEL,1,Jet,L,SF50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1011,CIRRUS,Vision ,ASEL,1,Jet,L,SF50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1012,CIRRUS,SR20 ,ASEL,1,Piston,L,SR20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1013,CIRRUS,SR-20 ,ASEL,1,Piston,L,SR20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1014,CIRRUS,SR-20 SRV ,ASEL,1,Piston,L,SR20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1015,CIRRUS,T-53 ,ASEL,1,Piston,L,SR20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1016,CIRRUS,SR-22 ,ASEL,1,Piston,L,SR22,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1017,CIRRUS,VK3P ,ASEL,1,Piston,L,VK3P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1018,CIRRUS,VK-30 ,ASEL,1,Piston,L,VK3P,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1019,DIAMOND,DA-36 E-Star ,ASEL,1,Electric,L,DA36,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1020,DIAMOND,DA40 ,ASEL,1,Piston,L,DA40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1021,DIAMOND,DA40 ,ASEL,1,Piston,L,DA40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1022,DIAMOND,Club Star ,ASEL,1,Piston,L,DA40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1023,DIAMOND,DA-40 ,ASEL,1,Piston,L,DA40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1024,DIAMOND,DA-40 ,ASEL,1,Piston,L,DA40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1025,DIAMOND,DA-40 Club Star ,ASEL,1,Piston,L,DA40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1026,DIAMOND,DA-40 Tundra Star ,ASEL,1,Piston,L,DA40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1027,DIAMOND,Tundra Star ,ASEL,1,Piston,L,DA40,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1028,DIAMOND,DA42 ,AMEL,2,Piston,L,DA42,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1029,DIAMOND,DA-42 ,AMEL,2,Piston,L,DA42,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1030,DIAMOND,DA-42 Guardian ,AMEL,2,Piston,L,DA42,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1031,DIAMOND,DA-42 Twin Turbo ,AMEL,2,Piston,L,DA42,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1032,DIAMOND,Guardian ,AMEL,2,Piston,L,DA42,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1033,DIAMOND,Twin Turbo ,AMEL,2,Piston,L,DA42,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1034,DIAMOND,DA-50 Magnum ,ASEL,1,Piston,L,DA50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1035,DIAMOND,DA-50SuperStar ,ASEL,1,Piston,L,DA50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1036,DIAMOND,Magnum ,ASEL,1,Piston,L,DA50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1037,DIAMOND,SuperStar ,ASEL,1,Piston,L,DA50,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1038,DIAMOND,DA-62 ,AMEL,2,Piston,L,DA62,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1039,DIAMOND,DIMO ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1040,DIAMOND,DIMO ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1041,DIAMOND,DIMO ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1042,DIAMOND,DIMO ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1043,DIAMOND,DIMO ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1044,DIAMOND,DIMO ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1045,DIAMOND,HK-36 ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1046,DIAMOND,HK-36 ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1047,DIAMOND,HK-36 ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1048,DIAMOND,HK-36 ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1049,DIAMOND,HK-36 ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1050,DIAMOND,HK-36 ,ASEL,1,Piston,L,DIMO,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1051,DIAMOND,DJ-1 D-Jet ,ASEL,1,Jet,L,DJET,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1052,DIAMOND,D-Jet ,ASEL,1,Jet,L,DJET,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1053,DIAMOND,Dart-450 ,ASEL,1,Turboprop/Turboshaft,L,DT45,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1054,DIAMOND,DV20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1055,DIAMOND,DV20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1056,DIAMOND,DV20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1057,DIAMOND,DV20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1058,DIAMOND,DV20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1059,DIAMOND,DA-20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1060,DIAMOND,DA-20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1061,DIAMOND,DA-20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1062,DIAMOND,DA-20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1063,DIAMOND,DA-22 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1064,DIAMOND,DV-20 ,ASEL,1,Piston,L,DV20,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1065,EMBRAER,A-1 ,ASEL,1,Jet,M,AMX,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1066,EMBRAER,AMX ,ASEL,1,Jet,M,AMX,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1067,EMBRAER,E110 Bandeirante,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1068,EMBRAER,E110 Bandeirulha,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1069,EMBRAER,C-95 Bandeirante,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1070,EMBRAER,EC-95 Bandeirante,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1071,EMBRAER,EMB-111 Bandeirulha,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1072,EMBRAER,EMB-110 Bandeirante,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1073,EMBRAER,P-95 Bandeirulha,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1074,EMBRAER,R-95 Bandeirante,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1075,EMBRAER,SC-95 Bandeirante,AMEL,2,Turboprop/Turboshaft,L,E110,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1076,EMBRAER,E120 Brasilia,AMEL,2,Turboprop/Turboshaft,M,E120,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1077,EMBRAER,EMB-120 Brasilia,AMEL,2,Turboprop/Turboshaft,M,E120,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1078,EMBRAER,VC-97 Brasilia,AMEL,2,Turboprop/Turboshaft,M,E120,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1079,EMBRAER,E121 Xingu,AMEL,2,Turboprop/Turboshaft,L,E121,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1080,EMBRAER,EC-9 Xingu,AMEL,2,Turboprop/Turboshaft,L,E121,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1081,EMBRAER,EMB-121 Xingu,AMEL,2,Turboprop/Turboshaft,L,E121,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1082,EMBRAER,VU-9 Xingu,AMEL,2,Turboprop/Turboshaft,L,E121,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1083,EMBRAER,EMB-135KE ,AMEL,2,Jet,M,E135,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1084,EMBRAER,EMB-135ER ,AMEL,2,Jet,M,E135,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1085,EMBRAER,EMB-135KL ,AMEL,2,Jet,M,E135,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1086,EMBRAER,EMB-135LR ,AMEL,2,Jet,M,E135,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1087,EMBRAER,ERJ-135 ,AMEL,2,Jet,M,E135,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1088,EMBRAER,ERJ-140 ,AMEL,2,Jet,M,E135,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1089,EMBRAER,VC-99C ,AMEL,2,Jet,M,E135,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1090,EMBRAER,C-99 ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1091,EMBRAER,E-99 ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1092,EMBRAER,EMB-145AEW&C ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1093,EMBRAER,EMB-145ER ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1094,EMBRAER,EMB-145EU ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1095,EMBRAER,EMB-145LR ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1096,EMBRAER,EMB-145LU ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1097,EMBRAER,EMB-145MP ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1098,EMBRAER,EMB-145MP/ASW ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1099,EMBRAER,EMB-145RS ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1100,EMBRAER,EMB-145SA ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1101,EMBRAER,EMB-145SM ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1102,EMBRAER,EMB-145EP ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1103,EMBRAER,ERJ-145EP ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1104,EMBRAER,ERJ-145ER ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1105,EMBRAER,ERJ-145EU ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1106,EMBRAER,ERJ-145LR ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
1107,EMBRAER,ERJ-145LU ,AMEL,2,Jet,M,E145,0,0,0,0,0,2020-08-18 23:43:00,2020-08-19 23:43:00
