22057,SJZE,,Fazenda Brioso Airport,Tres Lagoas,Mato-Grosso-do-Sul,BR,1270,-20.24055672,-52.38666534,America/Campo_Grande,2020-08-18 12:04:00,2020-08-18 12:04:00
22058,SJZF,,Fazenda Campo Triste Airport,Tres Lagoas,Mato-Grosso-do-Sul,BR,1197,-20.61861038,-52.01805496,America/Campo_Grande,2020-08-18 12:04:00,2020-08-18 12:04:00
22059,SJZG,,Leonel de Moura Brizola Airport,Confresa,Mato-Grosso,BR,843,-10.65833282,-51.43611145,America/Cuiaba,2020-08-18 12:04:00,2020-08-18 12:04:00
22060,SJZH,,Fazenda Rio do Fogo Airport,Nova Santa Helena,Mato-Grosso,BR,981,-10.88166714,-54.99777985,America/Cuiaba,2020-08-18 12:04:00,2020-08-18 12:04:00
22061,SJZM,,Carlos Alberto Pinto Airport,Arraias,Tocantins,BR,1338,-12.60694408,-46.7472229,America/Araguaina,2020-08-18 12:04:00,2020-08-18 12:04:00
22062,SJZO,,Fazenda Boi Branco Airport,Corumba,Mato-Grosso-do-Sul,BR,394,-18.46555519,-56.76333237,America/Campo_Grande,2020-08-18 12:04:00,2020-08-18 12:04:00
22063,SJZP,,Mathovi Airport,Novo Mundo,Mato-Grosso,BR,1070,-9.83305645,-55.46472168,America/Cuiaba,2020-08-18 12:04:00,2020-08-18 12:04:00
22064,SJZQ,,Fazenda Monte Alegre Airport,Corrente,Piaui,BR,1444,-10.56416702,-44.94694519,America/Fortaleza,2020-08-18 12:04:00,2020-08-18 12:04:00
22065,SJZR,,Fazenda Italia Airport,Urucui,Piaui,BR,1280,-7.444722176,-44.35333252,America/Fortaleza,2020-08-18 12:04:00,2020-08-18 12:04:00
22066,SJZS,,Fazenda Canel Airport,Urucui,Piaui,BR,1280,-7.539999962,-44.82249832,America/Fortaleza,2020-08-18 12:04:00,2020-08-18 12:04:00
22067,SJZT,,Fazenda Busato II Airport,Serra Ramalho,Bahia,BR,1500,-13.23861122,-43.73611069,America/Bahia,2020-08-18 12:04:00,2020-08-18 12:04:00
22068,SJZW,,Fazenda Regina Airport,Itatinga,Sao-Paulo,BR,2044,-23.28666687,-48.73805618,America/Sao_Paulo,2020-08-18 12:04:00,2020-08-18 12:04:00
22069,SJZX,,Fazenda Rebojo Airport,Corumba,Santa-Cruz,BR,397,-20.02638817,-57.91888809,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22070,SJZZ,,Fazenda Passo Fundo Airport,Primavera Do Leste,Mato-Grosso,BR,2199,-15.01749992,-53.93583298,America/Cuiaba,2020-08-18 12:04:00,2020-08-18 12:04:00
22071,SK53,,Yaguarito Airport,Surimena,Meta,CO,836,3.88,-73.339996,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22072,SKAC,ACR,Araracuara Airport,Araracuara,Amazonas,CO,1250,-0.5833,-72.4083,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22073,SKAD,ACD,Alcides Fernandez Airport,Acandi,Choco,CO,50,8.51667,-77.3,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22074,SKAG,,Aguachica Airport,Aguachica,Cesar,CO,700,8.3,-73.6306,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22075,SKAM,AFI,Amalfi Airport,Amalfi,Antioquia,CO,5507,6.91667,-75.0667,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22076,SKAN,ADN,Andes Airport,Andes,Antioquia,CO,3900,5.66667,-75.8833,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22077,SKAP,API,Gomez Nino Apiay Air Base,Apiay,Meta,CO,1207,4.07607,-73.5627,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22078,SKAR,AXM,El Eden Airport,Armenia,Quindio,CO,3990,4.45278,-75.7664,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22079,SKAS,PUU,Tres De Mayo Airport,Puerto Asis,Putumayo,CO,815,0.505228,-76.5008,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22080,SKBC,ELB,Las Flores Airport,El Banco,Magdalena,CO,111,9.04554,-73.9749,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22081,SKBE,,Becerril Airport,Becerril,Cesar,CO,433,9.66278,-73.2744,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22082,SKBG,BGA,Palonegro Airport,Bucaramanga,Santander,CO,3897,7.1265,-73.1848,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22083,SKBN,,Buenavista Airport,Fonseca,La-Guajira,CO,850,10.8879,-72.9004,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22084,SKBO,BOG,El Dorado International Airport,Bogota,Bogota-D-C-,CO,8361,4.70159,-74.1469,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22085,SKBQ,BAQ,Ernesto Cortissoz International Airport,Barranquilla,Atlantico,CO,98,10.8896,-74.7808,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22086,SKBR,,Berastegui Airport,Berastegui,Cordoba,CO,38,8.88331,-75.6832,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22087,SKBS,BSC,Jose Celestino Mutis Airport,Bahia Solano,Choco,CO,80,6.20292,-77.3947,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22088,SKBU,BUN,Gerardo Tobar Lopez Airport,Buenaventura,Valle-del-Cauca,CO,48,3.81963,-76.9898,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22089,SKCA,CPB,Capurgana Airport,Capurgana,Choco,CO,49,8.63333,-77.35,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22090,SKCB,,Carmen De Bolivar Airport,Carmen De Bolivar,Bolivar,CO,590,9.68417,-75.1261,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22091,SKCC,CUC,Camilo Daza International Airport,Cucuta,Norte-de-Santander,CO,1096,7.92757,-72.5115,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22092,SKCD,COG,Mandinga Airport,Condoto,Choco,CO,213,5.08333,-76.7,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22093,SKCG,CTG,Rafael Nunez International Airport,Cartagena,Bolivar,CO,4,10.4424,-75.513,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22094,SKCH,,El Pacifico Airport,Cartagena Del Chiara,Caqueta,CO,754,1.35,-74.84,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22095,SKCI,CCO,Carimagua Airport,Puerto Lopez,Meta,CO,700,4.56417,-71.3364,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22096,SKCL,CLO,Alfonso Bonilla Aragon International Airport,Cali,Valle-del-Cauca,CO,3162,3.54322,-76.3816,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22097,SKCM,CIM,Cimitarra Airport,Cimitarra,Santander,CO,740,6.367,-73.967,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22098,SKCN,RAV,Cravo Norte Airport,Cravo Norte,Arauca,CO,341,6.31684,-70.2107,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22099,SKCO,TCO,La Florida Airport,Tumaco,Narino,CO,8,1.81442,-78.7492,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22100,SKCP,,Cupica Airport,Bahia Solano,Choco,CO,0,6.691944,-77.477222,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22101,SKCR,CUO,Caruru Airport,Caruru,Vaupes,CO,820,1.0136,-71.2961,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22102,SKCU,CAQ,Juan H White Airport,Caucasia,Antioquia,CO,174,7.96847,-75.1985,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22103,SKCV,CVE,Covenas Airport,Covenas,,CO,31,9.40092,-75.6913,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22104,SKCZ,CZU,Las Brujas Airport,Corozal,Sucre,CO,528,9.33274,-75.2856,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22105,SKEB,EBG,El Bagre Airport,El Bagre,Antioquia,CO,180,7.59647,-74.8089,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22106,SKEJ,EJA,Yariguies Airport,Barrancabermeja,Santander,CO,412,7.02433,-73.8068,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22107,SKFL,FLA,Gustavo Artunduaga Paredes Airport,Florencia,Caqueta,CO,803,1.58919,-75.5644,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22108,SKFR,,Furatena Airport,Quipama,Boyaca,CO,3850,5.5275,-74.1869,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22109,SKFU,FDA,Fundacion Airport,Fundacion,Magdalena,CO,150,10.5333,-74.2,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22110,SKGA,,La Gaviota Airport,,Vichada,CO,0,4.549722,-70.925,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22111,SKGB,,Marco Fidel Suarez Air Base,Cali,Valle-del-Cauca,CO,3165,3.45899,-76.4966,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22112,SKGI,GIR,Santiago Vila Airport,Girardot,Tolima,CO,900,4.27624,-74.7967,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22113,SKGO,CRC,Santa Ana Airport,Cartago,Valle-del-Cauca,CO,2979,4.75818,-75.9557,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22114,SKGP,GPI,Juan Casiano Airport,Guapi,Cauca,CO,164,2.57013,-77.8986,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22115,SKGY,,Guaymaral Airport,Chia,Cundinamarca,CO,8390,4.81233,-74.0649,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22116,SKGZ,GLJ,Garzon La Jagua Airport,Garzon,Huila,CO,2620,2.1464,-75.6944,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22117,SKHA,CPL,Chaparral Airport,Chaparral,Tolima,CO,2730,3.717,-75.467,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22118,SKHC,HTZ,Hato Corozal Airport,Hato Corozal,Casanare,CO,820,6.15,-71.75,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22119,SKIB,IBE,Perales Airport,Ibague,Tolima,CO,2999,4.42161,-75.1333,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22120,SKIG,IGO,Chigorodo Airport,Chigorodo,Antioquia,CO,110,7.68038,-76.6865,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22121,SKIO,MMP,Cicuco Airport,Limon,Bolivar,CO,65,9.26878,-74.6523,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22122,SKIP,IPI,San Luis Airport,Ipiales,Narino,CO,9765,0.861925,-77.6718,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22123,SKLA,,Malaga Airport,Malaga,Santander,CO,6710,6.70472,-72.7303,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22124,SKLC,,Antonio Roldan Betancourt Airport,Carepa,Antioquia,CO,46,7.81196,-76.7164,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22125,SKLG,LQM,Caucaya Airport,Puerto Leguizamo,Putumayo,CO,573,-0.182278,-74.7708,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22126,SKLM,MCJ,Jorge Isaac Airport,La Mina-Maicao,La-Guajira,CO,281,11.2325,-72.4901,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22127,SKLP,LPD,La Pedrera Airport,La Pedrera,Amazonas,CO,590,-1.32861,-69.5797,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22128,SKLT,LET,Alfredo Vasquez Cobo International Airport,Leticia,Amazonas,CO,277,-4.19355,-69.9432,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22129,SKMA,,Madrid Air Base,Madrid,Cundinamarca,CO,8325,4.7278,-74.2754,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22130,SKMD,EOH,Enrique Olaya Herrera Airport,Medellin,Antioquia,CO,4949,6.220549,-75.590582,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22131,SKME,,Melgar Air Base,Melgar,Cundinamarca,CO,1028,4.21644,-74.635,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22132,SKMF,MFS,Miraflores Airport,Miraflores,Guaviare,CO,730,1.35,-71.9444,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22133,SKMG,MGN,Baracoa Airport,Magangue,Bolivar,CO,178,9.28474,-74.8461,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22134,SKMJ,,Maicao Airport,Maicao,La-Guajira,CO,160,11.3899,-72.239197,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22135,SKML,MTB,Montelibano Airport,Montelibano,Cordoba,CO,160,7.97174,-75.4325,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22136,SKMN,,Casanare Airport,Mani,Casanare,CO,600,4.83333,-72.2667,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22137,SKMP,,San Bernardo Airport,Mompos,Magdalena,CO,60,9.25872,-74.438,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22138,SKMR,MTR,Los Garzones Airport,Monteria,Cordoba,CO,36,8.82374,-75.8258,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22139,SKMU,MVP,Fabio Alberto Leon Bentley Airport,Mitu,Vaupes,CO,680,1.25366,-70.2339,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22140,SKMZ,MZL,La Nubia Airport,Manizales,Caldas,CO,6871,5.0296,-75.4647,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22141,SKNC,NCI,Necocli Airport,Necocli,Antioquia,CO,19,8.45,-76.7833,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22142,SKNQ,NQU,Reyes Murillo Airport,Nuqui,Choco,CO,12,5.6964,-77.2806,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22143,SKNV,NVA,Benito Salas Airport,Neiva,Huila,CO,1464,2.95015,-75.294,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22144,SKOC,OCV,Aguas Claras Airport,Ocana,Cesar,CO,3850,8.31506,-73.3583,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22145,SKOE,ORC,Orocue Airport,Orocue,Casanare,CO,434,4.79222,-71.3564,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22146,SKOL,,Puerto Lopez Airport,Puerto Lopez,Meta,CO,599,4.089869,-72.976483,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22147,SKOR,,Orito Airport,Orito,Putumayo,CO,1132,0.669444,-76.88,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22148,SKOT,,Otu Airport,El Rhin,Antioquia,CO,2060,7.01037,-74.7155,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22149,SKPA,,Juan Jose Rondon Airport,Paipa,Boyaca,CO,8205,5.76454,-73.1054,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22150,SKPB,,Puerto Bolivar Airport,Portete,La-Guajira,CO,90,12.2215,-71.9848,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22151,SKPC,PCR,German Olano Airport,Puerto Carreno,Vichada,CO,177,6.18472,-67.4932,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22152,SKPD,PDA,Obando Airport,Puerto Inirida,Guainia,CO,460,3.85353,-67.9062,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22153,SKPE,PEI,Matecana International Airport,Pereira,Risaralda,CO,4416,4.81267,-75.7395,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22154,SKPG,,Puerto Gaitan Airport,Puerto Gaitan,Meta,CO,510,4.30444,-72.0844,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22155,SKPI,PTX,Pitalito Airport,Pitalito,Huila,CO,4212,1.85777,-76.0857,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22156,SKPL,PLT,Plato Airport,Plato,Magdalena,CO,69,9.8,-74.7833,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22157,SKPN,NAR,Puerto Nare Airport,Armenia,Antioquia,CO,476,6.21002,-74.5906,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22158,SKPP,PPN,Guillermo Leon Valencia Airport,Popayan,Cauca,CO,5687,2.4544,-76.6093,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22159,SKPQ,PQE,German Olano Air Base,La Dorada,Cundinamarca,CO,566,5.48361,-74.6574,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22160,SKPR,PBE,Puerto Berrio Airport,Puerto Berrio,Antioquia,CO,445,6.46034,-74.4105,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22161,SKPS,PSO,Antonio Narino Airport,Pasto,Narino,CO,5951,1.39625,-77.2915,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22162,SKPV,PVA,El Embrujo Airport,Providencia,San-Andres-y-Providencia,CO,10,13.3569,-81.3583,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22163,SKPZ,PZA,Paz De Ariporo Airport,Paz De Ariporo,Casanare,CO,900,5.87615,-71.8866,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22164,SKQU,MQU,Jose Celestino Mutis Airport,Mariquita,Tolima,CO,1531,5.21256,-74.8836,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22165,SKRG,MDE,Jose Maria Cordova International Airport,Rionegro,Antioquia,CO,6955,6.16454,-75.4231,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22166,SKRH,RCH,Almirante Padilla Airport,Riohacha,La-Guajira,CO,43,11.5262,-72.926,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22167,SKSA,,Los Colonizadores Airport,Los Colonizadores,Arauca,CO,698,6.95472,-71.8603,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22168,SKSF,,Santa Fe De Antioquia Airport,,Antioquia,CO,0,6.500556,-75.8225,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22169,SKSG,,San Gil Airport,San Gil,Santander,CO,5498,6.58444,-73.1283,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22170,SKSI,,Santiago I Airport,Mani,Casanare,CO,573,4.73214,-72.323196,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22171,SKSJ,SJE,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Guaviare,CO,605,2.57969,-72.6394,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22172,SKSM,SMR,Simon Bolivar International Airport,Santa Marta,Magdalena,CO,22,11.1196,-74.2306,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22173,SKSO,SOX,Alberto Lleras Camargo Airport,Sogamoso,Boyaca,CO,8155,5.67732,-72.9703,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22174,SKSP,ADZ,Gustavo Rojas Pinilla International Airport,San Andres,San-Andres-y-Providencia,CO,19,12.5836,-81.7112,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22175,SKSV,SVI,Eduardo Falla Solano Airport,San Vicente Del Caguan,Caqueta,CO,920,2.15217,-74.7663,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22176,SKTA,TAU,Tauramena Airport,Tauramena,Casanare,CO,1462,5.01281,-72.7424,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22177,SKTB,TIB,Tibu Airport,Tibu,Norte-de-Santander,CO,194,8.63152,-72.7304,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22178,SKTD,TDA,Trinidad Airport,Trinidad,Casanare,CO,649,5.43278,-71.6625,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22179,SKTI,,Tolemaida Air Base,Las Ceibas,Cundinamarca,CO,1617,4.2448,-74.6499,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22180,SKTJ,,Tunja Airport,Tunja,Boyaca,CO,8940,5.54138,-73.3445,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22181,SKTL,TLU,Tolu Airport,Tolu,Sucre,CO,16,9.50945,-75.5854,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22182,SKTM,TME,Gustavo Vargas Airport,Tame,Arauca,CO,1050,6.45108,-71.7603,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22183,SKTQ,TQS,Tres Esquinas Air Base,Tres Esquinas,Caqueta,CO,585,0.7459,-75.234,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22184,SKTU,TRB,Gonzalo Mejia Airport,Turbo,Antioquia,CO,6,8.07453,-76.7415,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22185,SKUA,,Marandua Air Base,Marandua,Vichada,CO,285,5.52448,-68.6856,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22186,SKUC,AUC,Santiago Perez Airport,Arauca,Arauca,CO,420,7.06888,-70.7369,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22187,SKUI,UIB,El Carano Airport,Quibdo,Choco,CO,204,5.69076,-76.6412,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22188,SKUL,ULQ,Farfan Airport,Tulua,Valle-del-Cauca,CO,3132,4.08836,-76.2351,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22189,SKUR,URR,Urrao Airport,Urrao,Antioquia,CO,6090,6.32883,-76.1425,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22190,SKVG,,Villa Garzon Airport,Villa Garzon,Putumayo,CO,1248,0.978767,-76.6056,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22191,SKVL,,Velasquez Airport,Velasquez,Boyaca,CO,566,5.93904,-74.457,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22192,SKVN,,Villanueva Airport,Villanueva,Casanare,CO,1002,4.62472,-72.9469,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22193,SKVP,VUP,Alfonso Lopez Pumarejo Airport,Valledupar,Cesar,CO,483,10.435,-73.2495,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22194,SKVV,VVC,Vanguardia Airport,Villavicencio,Meta,CO,1394,4.16787,-73.6138,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22195,SKYA,AYG,Yaguara Airport,San Vicente Del Caguan,Caqueta,CO,812,1.54417,-73.9333,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22196,SKYP,EYP,El Yopal Airport,El Yopal,Casanare,CO,1028,5.31911,-72.384,America/Bogota,2020-08-18 12:04:00,2020-08-18 12:04:00
22197,SLAB,,Abopo Airport,Cordillera,Santa-Cruz,BO,2752,-18.63199997,-62.93920136,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22198,SLAG,MHW,Monteagudo Airport,El Banado,Chuquisaca,BO,3674,-19.82699966,-63.96099854,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22199,SLAM,,Arampampa Airport,Gral. Ballivian,Potosi,BO,10250,-17.88333321,-66.09999847,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22200,SLAN,,Angora Airport,Ballivian,El-Beni,BO,731,-14.43229961,-65.76879883,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22201,SLAP,APB,Apolo Airport,Apolo,La-Paz,BO,4639,-14.73560047,-68.41190338,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22202,SLAQ,,Aiquile Airport,Campero,Cochabamba,BO,7208,-18.2154007,-65.18779755,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22203,SLAS,ASC,Ascencion De Guarayos Airport,Ascension de Guarayos,Santa-Cruz,BO,807,-15.93029976,-63.15670013,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22204,SLBA,BVL,Baures Airport,Baures,El-Beni,BO,470,-13.58333302,-63.58333206,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22205,SLBB,,Bulo Bulo Airport,Carrasco,Cochabamba,BO,886,-17.25733376,-64.3666687,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22206,SLBF,,Blanca Flor Airport,Madre De Dios,Pando,BO,656,-11.78333378,-66.8833313,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22207,SLBH,,Buena Hora Airport,Ballivian,El-Beni,BO,656,-12.13333321,-66.53333282,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22208,SLBJ,BJO,Bermejo Airport,Bermejo,Tarija,BO,1249,-22.77330017,-64.31289673,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22209,SLBN,,Bella Union Airport,Mamore,El-Beni,BO,722,-13.63333321,-65.28333282,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22210,SLBR,,Buen Retiro Itenez Airport,Itenes,El-Beni,BO,774,-13.41666698,-63.48333359,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22211,SLBS,,Bella Vista Itenez Airport,Itenes,El-Beni,BO,774,-14.2677002,-64.2990036,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22212,SLBT,,Buen Retiro Ballivian Airport,Ballivian,El-Beni,BO,886,-13.89999962,-66.55000305,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22213,SLBV,,Villa Vista Montano Airport,De Montano,El-Beni,BO,519,-13.85000038,-66.3666687,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22214,SLCA,CAM,Camiri Airport,Camiri,Santa-Cruz,BO,2614,-20.00639915,-63.52780151,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22215,SLCB,CBB,Jorge Wilsterman International Airport,Cochabamba,Cochabamba,BO,8360,-17.42110062,-66.17710114,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22216,SLCC,,Copacabana Airport,Copacabana,La-Paz,BO,12591,-16.19109917,-69.09559631,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22217,SLCD,,Canada Airport,Gutierrez,Santa-Cruz,BO,1954,-20.02540016,-63.08909988,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22218,SLCE,,Cabezas Airport,Cordillera,Santa-Cruz,BO,1328,-18.79540062,-63.3003006,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22219,SLCG,,Charagua Airport,Cordillera,Santa-Cruz,BO,2040,-19.78560066,-63.18840027,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22220,SLCH,,Chimore Airport,Chimore,Cochabamba,BO,875,-16.99001884,-65.14150238,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
22221,SLCI,,Caigua Airport,Gran Chaco,Tarija,BO,1440,-21.16666603,-63.63333511,America/La_Paz,2020-08-18 12:04:00,2020-08-18 12:04:00
